filename,ASIS_L,ASIS_R,PT_L,PT_R
s0440_hip_msk_gt,-65.40086364746094,-3.9054276943206787,-57.35328674316406,69.59913635253906,-6.9054274559021,-54.35328674316406,-5.40086030960083,53.094573974609375,-40.35328674316406,6.59913969039917,53.094573974609375,-40.35328674316406
s0089_hip_msk_gt,-8.726584434509277,13.349459648132324,55.17783737182617,-2.726583957672119,21.34946060180664,51.17783737182617,-29.72658348083496,-26.65053939819336,42.17783737182617,22.27341651916504,-27.65053939819336,43.17783737182617
s0139_hip_msk_gt,-71.81963348388672,-20.84343910217285,-57.93010330200195,78.18036651611328,-23.84343910217285,-51.93010330200195,-8.819632530212402,48.156558990478516,-51.93010330200195,12.180367469787598,51.156558990478516,-51.93010330200195
s0040_hip_msk_gt,-73.56219482421875,-17.593521118164062,-50.95231246948242,69.43780517578125,-18.593521118164062,-49.95231246948242,-19.562196731567383,41.40647888183594,-47.95231246948242,9.437803268432617,42.40647888183594,-47.95231246948242
s0314_hip_msk_gt,-66.57628631591797,-23.21445083618164,-53.94169998168945,62.4237174987793,-26.21445083618164,-59.94169998168945,-12.57628345489502,34.78554916381836,-56.94169998168945,5.4237165451049805,34.78554916381836,-58.94169998168945
s0383_hip_msk_gt,-83.28620147705078,-17.0334529876709,-48.999778747558594,75.71379852294922,-26.0334529876709,-51.999778747558594,-2.2862038612365723,37.96654510498047,-61.999778747558594,4.713796138763428,36.96654510498047,-61.999778747558594
s0082_hip_msk_gt,-72.54398345947266,-17.287349700927734,-53.86838150024414,75.45601654052734,-17.287349700927734,-53.86838150024414,-2.5439822673797607,44.712650299072266,-50.86838150024414,11.45601749420166,44.712650299072266,-50.86838150024414
s0385_hip_msk_gt,-76.8121566772461,-14.234458923339844,-62.23992156982422,87.1878433227539,-6.234459400177002,-55.23992156982422,-14.812159538269043,47.765541076660156,-43.23992156982422,24.18783950805664,50.765541076660156,-41.23992156982422
s0370_hip_msk_gt,-7.951158046722412,32.283424377441406,49.24527359008789,1.0488418340682983,24.28342628479004,52.24527359008789,-36.95115661621094,-36.716575622558594,43.24527359008789,31.04884147644043,-36.716575622558594,49.24527359008789
s0182_hip_msk_gt,-78.48779296875,-17.58417320251465,-55.31170654296875,86.51220703125,-20.58417320251465,-49.31170654296875,-8.487792015075684,44.415828704833984,-56.31170654296875,21.51220703125,42.415828704833984,-55.31170654296875
s0473_hip_msk_gt,-77.04094696044922,-33.85087585449219,-39.72677230834961,75.95905303955078,-21.85087776184082,-51.72677230834961,-22.04094886779785,34.14912414550781,-54.72677230834961,3.9590508937835693,38.14912414550781,-57.72677230834961
s0232_hip_msk_gt,-78.74784851074219,-7.813323497772217,-52.025108337402344,74.25215148925781,-10.813323020935059,-57.025108337402344,-7.747851371765137,40.186676025390625,-45.025108337402344,14.252148628234863,43.186676025390625,-46.025108337402344
s0468_hip_msk_gt,-75.52103424072266,-9.435413360595703,-64.19597625732422,80.47896575927734,-7.435413837432861,-55.19597625732422,-12.521034240722656,50.5645866394043,-50.19597625732422,20.478965759277344,52.5645866394043,-49.19597625732422
s0029_hip_msk_gt,-77.12094116210938,-15.976309776306152,-53.95501708984375,80.87905883789062,-17.97631072998047,-50.95501708984375,-18.12094497680664,51.02368927001953,-50.95501708984375,15.879055976867676,50.02368927001953,-49.95501708984375
s0399_hip_msk_gt,-84.24687194824219,-18.796749114990234,-48.12784194946289,68.75312805175781,-21.796749114990234,-63.127845764160156,-13.246871948242188,53.203250885009766,-52.12784194946289,-0.24687160551548004,55.203250885009766,-54.12784194946289
s0341_hip_msk_gt,2.6742711067199707,42.70945739746094,41.578025817871094,4.674271106719971,46.70945739746094,39.578025817871094,-31.225730895996094,-34.29054260253906,50.47801971435547,41.67427062988281,-38.29054260253906,44.578025817871094
s0250_hip_msk_gt,3.669590950012207,37.53738021850586,52.90217590332031,5.669590950012207,37.53738021850586,52.90217590332031,-28.33041000366211,-44.46261978149414,34.90217590332031,31.66958999633789,-45.46261978149414,32.90217590332031
s0163_hip_msk_gt,-83.24696350097656,-17.39356803894043,-58.69468307495117,96.75303649902344,-18.39356803894043,-52.69468307495117,-11.24696159362793,48.60643005371094,-55.69468307495117,16.75303840637207,50.60643005371094,-55.69468307495117
s0049_hip_msk_gt,-88.3165054321289,-29.393604278564453,-45.04021453857422,87.6834945678711,-23.393604278564453,-51.04021453857422,-22.316509246826172,33.60639572143555,-61.04021453857422,6.683490753173828,36.60639572143555,-63.04021453857422
s0091_hip_msk_gt,-3.7289159297943115,24.663238525390625,55.81964874267578,11.27108383178711,24.663238525390625,55.81964874267578,-29.72891616821289,-41.336761474609375,43.81964874267578,30.27108383178711,-41.336761474609375,43.81964874267578
s0505_hip_msk_gt,2.5579848289489746,14.132209777832031,54.09572219848633,11.557984352111816,14.132209777832031,54.09572219848633,-33.4420166015625,-47.86779022216797,39.09572219848633,47.5579833984375,-50.86779022216797,27.09571647644043
s0581_hip_msk_gt,-78.24998474121094,-16.83199119567871,-51.9893913269043,81.75001525878906,-10.831990242004395,-51.9893913269043,-11.249988555908203,55.16801071166992,-48.9893913269043,5.750011444091797,56.16801071166992,-46.9893913269043
s0592_hip_msk_gt,-77.660400390625,-18.01523208618164,-46.40653610229492,75.339599609375,-18.01523208618164,-46.40653610229492,-4.660400390625,39.98476791381836,-55.40653610229492,4.339599609375,41.98476791381836,-55.40653610229492
s0483_hip_msk_gt,-77.12356567382812,-10.810962677001953,-67.2961654663086,83.87643432617188,-22.810962677001953,-52.296165466308594,-14.123568534851074,52.18903732299805,-52.296165466308594,21.876432418823242,52.18903732299805,-49.296165466308594
s0626_hip_msk_gt,-77.75585174560547,-12.99294376373291,-57.1702880859375,86.24414825439453,-12.99294376373291,-46.1702880859375,-2.7558538913726807,59.007057189941406,-51.1702880859375,18.2441463470459,56.007057189941406,-48.1702880859375
s0593_hip_msk_gt,-83.72157287597656,-22.65166664123535,-49.297298431396484,75.27842712402344,-31.65166664123535,-55.297298431396484,-16.721574783325195,49.34833526611328,-55.297298431396484,7.278425693511963,49.34833526611328,-55.297298431396484
s0607_hip_msk_gt,-80.40084838867188,-19.8841495513916,-52.811851501464844,76.59915161132812,-31.8841495513916,-55.811851501464844,-16.400848388671875,37.11585235595703,-59.811851501464844,10.599152565002441,37.11585235595703,-62.811851501464844
s0636_hip_msk_gt,-78.22932434082031,-11.43432903289795,-56.607444763183594,84.77067565917969,-20.434328079223633,-40.607444763183594,-2.229321002960205,38.565670013427734,-56.607444763183594,18.770679473876953,36.565670013427734,-53.607444763183594
s0668_hip_msk_gt,-67.85132598876953,-13.376693725585938,-52.22102737426758,70.14867401123047,-10.376693725585938,-52.22102737426758,-13.851324081420898,55.62330627441406,-45.22102737426758,19.1486759185791,55.62330627441406,-45.22102737426758
s0680_hip_msk_gt,-77.6221694946289,-21.901655197143555,-52.71385955810547,79.3778305053711,-18.901655197143555,-53.71385955810547,-20.62217140197754,39.09834671020508,-53.71385955810547,7.377828121185303,39.09834671020508,-53.71385955810547
s0624_hip_msk_gt,-73.12305450439453,-12.379521369934082,-55.92325210571289,73.87694549560547,-15.379521369934082,-55.92325210571289,-10.123053550720215,38.620479583740234,-58.92325210571289,5.876946449279785,40.620479583740234,-58.92325210571289
s0687_hip_msk_gt,-78.04019165039062,-31.734012603759766,-42.03825759887695,80.95980834960938,-19.734012603759766,-48.03825759887695,-12.040191650390625,33.265987396240234,-60.03825759887695,13.959808349609375,34.265987396240234,-60.03825759887695
s0663_hip_msk_gt,-86.1045150756836,-9.793734550476074,-49.04033660888672,82.8954849243164,-6.793734550476074,-52.04033660888672,-16.104511260986328,49.20626449584961,-50.04033660888672,9.895488739013672,50.20626449584961,-52.04033660888672
s0726_hip_msk_gt,-84.00221252441406,-4.717502593994141,-48.53756332397461,75.99778747558594,-16.71750259399414,-54.53756332397461,-8.002213478088379,46.28249740600586,-45.53756332397461,6.997786521911621,46.28249740600586,-45.53756332397461
s0728_hip_msk_gt,-68.58167266845703,-19.415494918823242,-49.57473373413086,66.41832733154297,-16.415494918823242,-55.57473373413086,-11.581671714782715,50.584503173828125,-49.57473373413086,9.418328285217285,47.584503173828125,-50.57473373413086
s0737_hip_msk_gt,-69.57430267333984,-16.54971694946289,-55.56855392456055,71.42569732666016,-13.54971694946289,-55.56855392456055,-15.574304580688477,48.45028305053711,-43.56855392456055,13.425695419311523,51.45028305053711,-45.56855392456055
s0673_hip_msk_gt,-82.80721282958984,-18.10595703125,-44.31266784667969,71.19278717041016,-25.10595703125,-59.31266784667969,-0.8072119355201721,47.89404296875,-58.31266784667969,1.192788004875183,46.89404296875,-58.31266784667969
s0600_hip_msk_gt,-80.05900573730469,-30.79606056213379,-54.867191314697266,96.94099426269531,-18.79606056213379,-45.867191314697266,-14.059009552001953,44.20393753051758,-65.86719512939453,19.940990447998047,45.20393753051758,-63.867191314697266
s0746_hip_msk_gt,-7.9196953773498535,26.8519344329834,49.017601013183594,-1.919695258140564,40.85193634033203,46.017601013183594,-30.919694900512695,-47.14806365966797,28.017593383789062,29.080305099487305,-46.14806365966797,31.017593383789062
s0774_hip_msk_gt,-73.56304168701172,-14.310543060302734,-45.676143646240234,72.43695831298828,-8.310543060302734,-49.676143646240234,-20.56304168701172,45.689456939697266,-46.676143646240234,10.436958312988281,46.689456939697266,-48.676143646240234
s0763_hip_msk_gt,-69.67347717285156,-26.23051643371582,-55.745765686035156,78.32652282714844,-13.230517387390137,-46.745765686035156,-8.673474311828613,43.76948165893555,-49.745765686035156,11.326525688171387,46.76948165893555,-47.745765686035156
s0804_hip_msk_gt,-73.2975845336914,-22.183393478393555,-49.964080810546875,70.7024154663086,-19.183393478393555,-49.964080810546875,-16.29758644104004,46.81660842895508,-46.964080810546875,16.70241355895996,48.81660842895508,-46.964080810546875
s0924_hip_msk_gt,-69.3330307006836,-7.943075656890869,-62.6317024230957,79.6669692993164,-17.94307518005371,-50.63169860839844,-3.3330273628234863,42.056922912597656,-50.63169860839844,11.666972160339355,40.056922912597656,-47.63169860839844
s0842_hip_msk_gt,-7.575479030609131,27.39995002746582,49.48714065551758,4.424520969390869,24.39995002746582,51.48714065551758,-34.575477600097656,-26.60004997253418,49.48714065551758,31.42452049255371,-26.60004997253418,49.48714065551758
s0772_hip_msk_gt,-77.25443267822266,-23.147348403930664,-56.092464447021484,75.74556732177734,-17.147348403930664,-64.09246826171875,-17.254432678222656,45.8526496887207,-56.092464447021484,7.745566368103027,49.8526496887207,-58.092464447021484
